"";"date";"deviceCategory";"sourceMedium";"experimentVariant";"clickButtonOnMain";"sessionDuration"
"761";"2019-11-26";"mobile";"bernum.com / referral";"control";0;125,954898928695
"762";"2019-11-26";"mobile";"bernum.com / referral";"control";0;120,070401354662
"763";"2019-11-26";"mobile";"maz.com / referral";"test";0;141,676035959254
"764";"2019-11-26";"desktop";"bernum.com / referral";"test";0;138,810866043601
"765";"2019-11-26";"mobile";"maz.com / referral";"test";0;146,902508511762
"766";"2019-11-26";"desktop";"maz.com / referral";"test";0;130,213001716608
"767";"2019-11-26";"desktop";"bernum.com / referral";"control";0;115,358531307687
"768";"2019-11-26";"mobile";"maz.com / referral";"control";0;125,312920971242
"769";"2019-11-26";"mobile";"google / cpc";"test";0;132,210527052205
"770";"2019-11-26";"mobile";"maz.com / referral";"test";0;136,629426041052
"771";"2019-11-26";"desktop";"(direct) / (none)";"control";0;115,459769505233
"772";"2019-11-26";"mobile";"maz.com / referral";"control";0;122,074634239625
"773";"2019-11-26";"desktop";"google / organic";"control";0;113,835451421108
"774";"2019-11-26";"tablet";"maz.com / referral";"control";0;117,706317145977
"775";"2019-11-26";"mobile";"google / organic";"control";0;113,624155167508
"776";"2019-11-26";"desktop";"l.facebook.com / referral";"control";0;114,249707184405
"777";"2019-11-26";"desktop";"google / organic";"control";0;132,454142464856
"778";"2019-11-26";"desktop";"maz.com / referral";"test";0;149,319982171667
"779";"2019-11-26";"desktop";"maz.com / referral";"test";0;131,803260596551
"780";"2019-11-26";"desktop";"(direct) / (none)";"control";0;119,912843811671
"781";"2019-11-26";"mobile";"maz.com / referral";"test";0;135,011401481009
"782";"2019-11-26";"desktop";"google / organic";"test";0;142,99825889154
"783";"2019-11-26";"desktop";"(direct) / (none)";"control";0;114,472665800742
"784";"2019-11-26";"mobile";"google / organic";"test";0;148,190359756433
"785";"2019-11-26";"mobile";"maz.com / referral";"control";0;118,999784929777
"786";"2019-11-26";"mobile";"google / cpc";"control";0;119,518936940307
"787";"2019-11-26";"mobile";"maz.com / referral";"control";0;119,050164413162
"788";"2019-11-26";"mobile";"maz.com / referral";"test";0;120,234422496391
"789";"2019-11-26";"mobile";"google / cpc";"control";0;116,321779901904
"790";"2019-11-26";"mobile";"maz.com / referral";"test";0;136,689483098812
"791";"2019-11-26";"desktop";"(direct) / (none)";"test";0;125,344818841316
"792";"2019-11-26";"desktop";"bernum.com / referral";"control";0;122,452564128398
"793";"2019-11-26";"mobile";"bernum.com / referral";"control";0;128,771662845024
"794";"2019-11-26";"desktop";"(direct) / (none)";"test";0;130,281997586902
"795";"2019-11-26";"tablet";"maz.com / referral";"test";0;132,512655281916
"796";"2019-11-26";"mobile";"maz.com / referral";"control";0;118,494674940995
"797";"2019-11-26";"desktop";"maz.com / referral";"control";0;116,881957172059
"798";"2019-11-26";"mobile";"bernum.com / referral";"test";0;140,618075234181
"799";"2019-11-26";"desktop";"(direct) / (none)";"test";0;139,286327395608
"800";"2019-11-26";"mobile";"google / cpc";"test";0;134,078224925581
"801";"2019-11-26";"mobile";"maz.com / referral";"control";0;123,253558246366
"802";"2019-11-26";"mobile";"maz.com / referral";"test";0;136,68449841785
"803";"2019-11-26";"tablet";"maz.com / referral";"test";0;131,488990547383
"804";"2019-11-26";"desktop";"maz.com / referral";"control";0;117,869336223777
"805";"2019-11-26";"mobile";"(direct) / (none)";"test";0;147,186138633654
"806";"2019-11-26";"mobile";"google / cpc";"test";0;136,334692791263
"807";"2019-11-26";"mobile";"bernum.com / referral";"control";0;112,750590537018
"808";"2019-11-26";"desktop";"duckduckgo / organic";"control";0;119,913685292629
"809";"2019-11-26";"desktop";"(direct) / (none)";"test";0;132,132719948564
"810";"2019-11-26";"mobile";"google / organic";"test";0;140,065734041344
"811";"2019-11-26";"mobile";"bernum.com / referral";"control";0;117,129704515715
"812";"2019-11-26";"desktop";"vbtcafe.com / referral";"control";0;130,240354171169
"813";"2019-11-26";"desktop";"maz.com / referral";"control";0;116,59190520141
"814";"2019-11-26";"desktop";"google / organic";"control";0;125,079328960219
"815";"2019-11-26";"mobile";"google / cpc";"control";0;119,069833377264
"816";"2019-11-26";"mobile";"maz.com / referral";"test";0;133,174837580887
"817";"2019-11-26";"mobile";"bernum.com / referral";"control";0;124,528404496574
"818";"2019-11-26";"desktop";"(direct) / (none)";"control";0;130,471298103928
"819";"2019-11-26";"mobile";"google / cpc";"control";0;119,098827310632
"820";"2019-11-26";"desktop";"accounts.google.com / referral";"control";0;113,605687695842
"821";"2019-11-26";"mobile";"bernum.com / referral";"control";0;122,819231427686
"822";"2019-11-26";"tablet";"bernum.com / referral";"control";0;112,172157021014
"823";"2019-11-26";"mobile";"google / cpc";"control";0;115,608444354219
"824";"2019-11-26";"mobile";"google / cpc";"control";0;120,197693578147
"825";"2019-11-26";"mobile";"maz.com / referral";"test";0;141,91651942008
"826";"2019-11-26";"mobile";"bernum.com / referral";"control";0;124,739198593971
"827";"2019-11-26";"mobile";"maz.com / referral";"test";0;130,421041652905
"828";"2019-11-26";"desktop";"maz.com / referral";"control";0;120,896914444484
"829";"2019-11-26";"mobile";"google / organic";"test";0;125,132170061602
"830";"2019-11-26";"desktop";"maz.com / referral";"control";0;113,02439807442
"831";"2019-11-26";"mobile";"bernum.com / referral";"control";0;117,142305194766
"832";"2019-11-26";"desktop";"maz.com / referral";"test";0;122,208248655098
"833";"2019-11-26";"desktop";"google / organic";"test";0;133,671089597922
"834";"2019-11-26";"mobile";"google / cpc";"control";0;118,460741823591
"835";"2019-11-26";"desktop";"bernum.com / referral";"control";0;112,240698310639
"836";"2019-11-26";"mobile";"maz.com / referral";"control";0;132,227703391166
"837";"2019-11-26";"mobile";"maz.com / referral";"test";0;145,306605465118
"838";"2019-11-26";"mobile";"bernum.com / referral";"test";0;127,642520349658
"839";"2019-11-26";"desktop";"(direct) / (none)";"control";0;124,565650494446
"840";"2019-11-26";"mobile";"maz.com / referral";"control";0;121,802345825432
"841";"2019-11-26";"mobile";"google / cpc";"control";0;119,245548144312
"842";"2019-11-26";"mobile";"maz.com / referral";"test";0;139,96674265078
"843";"2019-11-26";"mobile";"maz.com / referral";"test";0;128,701040603078
"844";"2019-11-26";"mobile";"maz.com / referral";"test";0;134,371927518516
"845";"2019-11-26";"mobile";"(direct) / (none)";"test";0;126,603305493322
"846";"2019-11-26";"desktop";"(direct) / (none)";"test";0;145,814905352363
"847";"2019-11-26";"mobile";"(direct) / (none)";"test";0;140,835795701155
"848";"2019-11-26";"desktop";"google / organic";"control";0;117,631721501218
"849";"2019-11-26";"desktop";"maz.com / referral";"control";0;126,366601823006
"850";"2019-11-26";"mobile";"(direct) / (none)";"control";0;123,977949916463
"851";"2019-11-26";"desktop";"google / organic";"test";0;142,564674291366
"852";"2019-11-26";"tablet";"maz.com / referral";"control";0;120,918223002611
"853";"2019-11-26";"mobile";"(direct) / (none)";"control";0;115,022396588094
"854";"2019-11-26";"mobile";"google / cpc";"test";0;129,0136962946
"855";"2019-11-26";"mobile";"maz.com / referral";"control";0;121,960232532878
"856";"2019-11-26";"desktop";"sendgrid / letter";"control";0;117,33816501903
"857";"2019-11-26";"mobile";"sendgrid / letter";"test";0;123,283739521797
"858";"2019-11-26";"mobile";"maz.com / referral";"test";0;147,936433506335
"859";"2019-11-26";"desktop";"(direct) / (none)";"test";0;152,86996653745
"860";"2019-11-26";"mobile";"google / cpc";"control";0;123,279325020519
"861";"2019-11-26";"mobile";"bernum.com / referral";"test";0;130,307368227832
"862";"2019-11-26";"mobile";"bernum.com / referral";"control";0;125,748956243208
"863";"2019-11-26";"mobile";"google / organic";"test";0;137,106417208999
"864";"2019-11-26";"mobile";"maz.com / referral";"control";0;111,09092236654
"865";"2019-11-26";"desktop";"maz.com / referral";"test";0;137,531153196514
"866";"2019-11-26";"mobile";"maz.com / referral";"test";0;127,259278922779
"867";"2019-11-26";"mobile";"maz.com / referral";"test";0;145,880500029879
"868";"2019-11-26";"mobile";"google / organic";"control";0;117,455734220157
"869";"2019-11-26";"mobile";"maz.com / referral";"test";0;121,369704347015
"870";"2019-11-26";"desktop";"maz.com / referral";"control";0;110,23058742061
"871";"2019-11-26";"mobile";"maz.com / referral";"control";0;119,702135459332
"872";"2019-11-26";"tablet";"maz.com / referral";"test";0;136,697562669625
"873";"2019-11-26";"mobile";"maz.com / referral";"control";0;114,22867292833
"874";"2019-11-26";"desktop";"(direct) / (none)";"control";0;117,785980210242
"875";"2019-11-26";"mobile";"maz.com / referral";"control";0;113,526935087366
"876";"2019-11-26";"mobile";"google / cpc";"test";0;143,049182595666
"877";"2019-11-26";"tablet";"maz.com / referral";"control";0;125,841344991907
"878";"2019-11-26";"desktop";"google / organic";"test";0;126,065213072979
"879";"2019-11-26";"mobile";"maz.com / referral";"test";0;131,538952121841
"880";"2019-11-26";"mobile";"google / cpc";"control";0;124,971442090949
"881";"2019-11-26";"mobile";"google / organic";"control";0;120,346929480666
"882";"2019-11-26";"mobile";"google / cpc";"control";0;127,530223216384
"883";"2019-11-26";"mobile";"maz.com / referral";"test";0;131,915795680892
"884";"2019-11-26";"desktop";"google / organic";"test";0;145,358885827855
"885";"2019-11-26";"mobile";"google / cpc";"test";0;150,032815644317
"886";"2019-11-26";"tablet";"maz.com / referral";"test";0;145,874075589341
"887";"2019-11-26";"mobile";"maz.com / referral";"test";0;129,727095323683
"888";"2019-11-26";"mobile";"maz.com / referral";"control";0;125,248503027211
"889";"2019-11-26";"desktop";"zendesk / email";"test";0;123,874170138592
"890";"2019-11-26";"mobile";"maz.com / referral";"control";0;119,460661643232
"891";"2019-11-26";"mobile";"maz.com / referral";"test";0;124,101368619731
"892";"2019-11-26";"mobile";"maz.com / referral";"control";0;128,75651944413
"893";"2019-11-26";"desktop";"maz.com / referral";"test";0;141,936367524645
"894";"2019-11-26";"mobile";"google / cpc";"control";0;116,799607711924
"895";"2019-11-26";"mobile";"(direct) / (none)";"test";0;125,70237935755
"896";"2019-11-26";"mobile";"google / cpc";"test";0;127,3790386984
"897";"2019-11-26";"desktop";"bernum.com / referral";"control";0;122,672559705597
"898";"2019-11-26";"mobile";"(direct) / (none)";"control";0;121,411196436996
"899";"2019-11-26";"desktop";"(direct) / (none)";"control";0;108,970482728309
"900";"2019-11-26";"desktop";"(direct) / (none)";"test";0;146,531401772222
"901";"2019-11-26";"mobile";"google / cpc";"test";0;133,29965113467
"902";"2019-11-26";"desktop";"(direct) / (none)";"control";0;126,389581542049
"903";"2019-11-26";"mobile";"google / cpc";"test";0;123,240736396471
"904";"2019-11-26";"mobile";"maz.com / referral";"test";0;117,892640472856
"905";"2019-11-26";"mobile";"google / cpc";"test";0;134,53671150591
"906";"2019-11-26";"mobile";"maz.com / referral";"control";0;118,557651760894
"907";"2019-11-26";"mobile";"maz.com / referral";"test";0;137,555009272115
"908";"2019-11-26";"desktop";"maz.com / referral";"test";0;123,198355741687
"909";"2019-11-26";"desktop";"maz.com / referral";"test";0;150,642278438783
"910";"2019-11-26";"desktop";"maz.com / referral";"test";0;143,106403252844
"911";"2019-11-26";"mobile";"maz.com / referral";"test";0;127,839381777037
"912";"2019-11-26";"mobile";"google / organic";"test";0;140,679056287593
"913";"2019-11-26";"mobile";"maz.com / referral";"test";0;137,23582620598
"914";"2019-11-26";"mobile";"maz.com / referral";"test";0;120,844096536771
"915";"2019-11-26";"mobile";"maz.com / referral";"control";0;120,420796542331
"916";"2019-11-26";"mobile";"google / cpc";"control";0;119,520494905643
"917";"2019-11-26";"mobile";"google / cpc";"control";0;116,552645643432
"918";"2019-11-26";"desktop";"bernum.com / referral";"test";0;131,343035800871
"919";"2019-11-26";"mobile";"maz.com / referral";"control";0;123,38022759776
"920";"2019-11-26";"desktop";"maz.com / referral";"test";0;125,244551431027
"921";"2019-11-26";"mobile";"maz.com / referral";"test";0;140,735559976852
"922";"2019-11-26";"mobile";"maz.com / referral";"control";0;122,146501891569
"923";"2019-11-26";"tablet";"google / organic";"test";0;130,716139816605
"924";"2019-11-26";"mobile";"google / cpc";"test";0;122,788477680397
"925";"2019-11-26";"mobile";"google / cpc";"control";0;112,403622880717
"926";"2019-11-26";"desktop";"(direct) / (none)";"test";0;144,75281249876
"927";"2019-11-26";"mobile";"google / cpc";"test";0;129,586124205876
"928";"2019-11-26";"desktop";"bernum.com / referral";"control";0;110,227324729004
"929";"2019-11-26";"desktop";"maz.com / referral";"control";0;122,991178778601
"930";"2019-11-26";"desktop";"maz.com / referral";"control";0;125,854556444553
"931";"2019-11-26";"mobile";"(direct) / (none)";"test";0;134,708219857333
"932";"2019-11-26";"mobile";"bernum.com / referral";"control";0;117,095186206938
"933";"2019-11-26";"mobile";"google / cpc";"control";0;112,402459294718
"934";"2019-11-26";"mobile";"bernum.com / referral";"test";0;142,181293086028
"935";"2019-11-26";"mobile";"maz.com / referral";"test";0;122,499781575744
"936";"2019-11-26";"tablet";"google / cpc";"control";0;124,10385727527
"937";"2019-11-26";"mobile";"(direct) / (none)";"control";0;128,172128006464
"938";"2019-11-26";"mobile";"google / cpc";"control";0;117,052158684407
"939";"2019-11-26";"mobile";"maz.com / referral";"test";0;128,869672712211
"940";"2019-11-26";"desktop";"maz.com / referral";"control";0;124,322689498575
"941";"2019-11-25";"mobile";"google / cpc";"test";0;134,061636137484
"942";"2019-11-25";"desktop";"maz.com / referral";"control";0;126,135708292
"943";"2019-11-25";"mobile";"google / cpc";"test";0;123,624511764682
"944";"2019-11-25";"desktop";"(direct) / (none)";"control";0;120,771018357978
"945";"2019-11-25";"mobile";"google / organic";"control";0;119,459425007045
"946";"2019-11-25";"mobile";"maz.com / referral";"control";0;117,150988770231
"947";"2019-11-25";"desktop";"(direct) / (none)";"test";0;120,185201234824
"948";"2019-11-25";"mobile";"bernum.com / referral";"test";0;149,401607084998
"949";"2019-11-25";"mobile";"maz.com / referral";"control";0;118,483133131892
"950";"2019-11-25";"mobile";"maz.com / referral";"test";0;147,311884016232
"951";"2019-11-25";"mobile";"maz.com / referral";"control";0;113,950979352139
"952";"2019-11-25";"mobile";"(direct) / (none)";"test";0;118,846487379003
"953";"2019-11-25";"desktop";"sendgrid / letter";"control";0;126,645264400492
"954";"2019-11-25";"mobile";"maz.com / referral";"control";0;119,35960660033
"955";"2019-11-25";"mobile";"maz.com / referral";"test";0;138,918933200845
"956";"2019-11-25";"mobile";"google / cpc";"control";0;130,938970356107
"957";"2019-11-25";"mobile";"google / cpc";"control";0;116,38079647997
"958";"2019-11-25";"mobile";"maz.com / referral";"test";0;140,914415221216
"959";"2019-11-25";"desktop";"maz.com / referral";"test";0;129,748488783577
"960";"2019-11-25";"desktop";"google / organic";"control";0;128,454952167342
"961";"2019-11-25";"desktop";"optimize.google.com / referral";"test";0;135,459819756596
"962";"2019-11-25";"desktop";"(direct) / (none)";"control";0;123,595344640145
"963";"2019-11-25";"mobile";"maz.com / referral";"control";0;120,993283698744
"964";"2019-11-25";"desktop";"(direct) / (none)";"control";0;127,436210090539
"965";"2019-11-25";"mobile";"maz.com / referral";"control";0;115,032648001668
"966";"2019-11-25";"desktop";"maz.com / referral";"control";0;117,724971489716
"967";"2019-11-25";"desktop";"maz.com / referral";"test";0;124,901268724353
"968";"2019-11-25";"mobile";"(direct) / (none)";"control";0;118,491809435915
"969";"2019-11-25";"desktop";"google / organic";"test";0;121,774891800406
"970";"2019-11-25";"desktop";"maz.com / referral";"control";0;118,590232481741
"971";"2019-11-25";"desktop";"bing / organic";"control";0;125,494293015484
"972";"2019-11-25";"desktop";"maz.com / referral";"test";0;142,666826326808
"973";"2019-11-25";"mobile";"bernum.com / referral";"control";0;114,092570994612
"974";"2019-11-25";"mobile";"google / cpc";"test";0;127,865674527553
"975";"2019-11-25";"mobile";"maz.com / referral";"test";0;137,607319563842
"976";"2019-11-25";"tablet";"maz.com / referral";"test";0;131,355083810511
"977";"2019-11-25";"mobile";"maz.com / referral";"control";0;114,887647458292
"978";"2019-11-25";"mobile";"maz.com / referral";"control";0;116,812904961879
"979";"2019-11-25";"desktop";"google / organic";"test";0;131,186827892793
"980";"2019-11-25";"tablet";"maz.com / referral";"test";0;136,56360126174
"981";"2019-11-25";"mobile";"(direct) / (none)";"control";0;124,72254036688
"982";"2019-11-25";"mobile";"sendgrid / letter";"control";0;111,376588653356
"983";"2019-11-25";"desktop";"maz.com / referral";"control";0;118,601312439898
"984";"2019-11-25";"mobile";"google / cpc";"control";0;118,373856743784
"985";"2019-11-25";"desktop";"maz.com / referral";"control";0;116,38451493205
"986";"2019-11-25";"mobile";"maz.com / referral";"test";0;139,36722486556
"987";"2019-11-25";"mobile";"maz.com / referral";"control";0;120,891749463102
"988";"2019-11-25";"mobile";"google / cpc";"control";0;120,123614965675
"989";"2019-11-25";"mobile";"maz.com / referral";"test";0;152,045703965351
"990";"2019-11-25";"mobile";"google / organic";"test";0;142,976581462197
"991";"2019-11-25";"mobile";"google / cpc";"control";0;113,980689782299
"992";"2019-11-25";"mobile";"bernum.com / referral";"test";0;126,184715042051
"993";"2019-11-25";"desktop";"sendgrid / letter";"control";0;119,741308007374
"994";"2019-11-25";"mobile";"google / cpc";"test";0;139,165490141575
"995";"2019-11-25";"desktop";"usareversephone.com / referral";"control";0;117,696561059181
"996";"2019-11-25";"mobile";"bernum.com / referral";"test";0;134,088217802385
"997";"2019-11-25";"mobile";"maz.com / referral";"test";0;144,687716432024
"998";"2019-11-25";"tablet";"maz.com / referral";"control";0;120,269102148699
"999";"2019-11-25";"mobile";"mail.google.com / referral";"test";0;135,813161845963
"1000";"2019-11-25";"mobile";"(direct) / (none)";"test";0;127,600117344567
"1001";"2019-11-25";"mobile";"bernum.com / referral";"control";0;116,61043244656
"1002";"2019-11-25";"mobile";"bernum.com / referral";"test";0;122,934804565099
"1003";"2019-11-25";"desktop";"maz.com / referral";"control";0;107,931188802828
"1004";"2019-11-25";"mobile";"google / organic";"test";0;125,829258907982
"1005";"2019-11-25";"mobile";"maz.com / referral";"control";0;122,500521189989
"1006";"2019-11-25";"mobile";"maz.com / referral";"test";0;134,650796234063
"1007";"2019-11-25";"mobile";"maz.com / referral";"test";0;124,770517125336
"1008";"2019-11-25";"mobile";"google / organic";"test";0;125,027289217019
"1009";"2019-11-25";"desktop";"maz.com / referral";"test";0;131,135954852923
"1010";"2019-11-25";"desktop";"google / organic";"test";0;124,373260776267
"1011";"2019-11-25";"desktop";"maz.com / referral";"control";0;117,944398432984
"1012";"2019-11-25";"mobile";"google / cpc";"test";0;129,991425580197
"1013";"2019-11-25";"mobile";"maz.com / referral";"control";0;125,784110292212
"1014";"2019-11-25";"desktop";"maz.com / referral";"test";0;126,044245454924
"1015";"2019-11-25";"mobile";"(direct) / (none)";"control";0;111,970174662379
"1016";"2019-11-25";"desktop";"(direct) / (none)";"control";0;126,111133472329
"1017";"2019-11-25";"mobile";"maz.com / referral";"test";0;136,458688597956
"1018";"2019-11-25";"tablet";"maz.com / referral";"control";0;118,411482330897
"1019";"2019-11-25";"mobile";"maz.com / referral";"control";0;124,541453773615
"1020";"2019-11-25";"mobile";"maz.com / referral";"test";0;135,190113915898
"1021";"2019-11-25";"desktop";"maz.com / referral";"control";0;117,947837952104
"1022";"2019-11-25";"desktop";"(direct) / (none)";"control";0;117,46246984796
"1023";"2019-11-25";"mobile";"google / cpc";"test";0;129,445735418176
"1024";"2019-11-25";"desktop";"maz.com / referral";"test";0;132,72337718057
"1025";"2019-11-25";"mobile";"google / organic";"test";0;148,868997190302
"1026";"2019-11-25";"mobile";"google / cpc";"control";0;122,195887372389
"1027";"2019-11-25";"desktop";"maz.com / referral";"control";0;116,927051474733
"1028";"2019-11-25";"mobile";"maz.com / referral";"control";0;116,915052149822
"1029";"2019-11-25";"mobile";"maz.com / referral";"test";0;126,885782432244
"1030";"2019-11-25";"mobile";"maz.com / referral";"control";0;120,736186457326
"1031";"2019-11-25";"desktop";"(direct) / (none)";"control";0;114,874074909324
"1032";"2019-11-25";"mobile";"maz.com / referral";"control";0;112,447783502623
"1033";"2019-11-25";"mobile";"bernum.com / referral";"test";0;138,81003392774
"1034";"2019-11-25";"mobile";"google / cpc";"test";0;154,42111374628
"1035";"2019-11-25";"desktop";"bernum.com / referral";"control";0;123,446274948387
"1036";"2019-11-25";"desktop";"google / organic";"control";0;118,639596492868
"1037";"2019-11-25";"mobile";"google / organic";"control";0;127,368724070448
"1038";"2019-11-25";"mobile";"maz.com / referral";"test";0;125,633814608195
"1039";"2019-11-25";"mobile";"google / cpc";"control";0;126,040276280981
"1040";"2019-11-25";"mobile";"google / cpc";"control";0;118,046564118265
"1041";"2019-11-25";"mobile";"google / cpc";"control";0;118,021851251214
"1042";"2019-11-25";"mobile";"google / organic";"test";0;145,304319987685
"1043";"2019-11-25";"tablet";"maz.com / referral";"test";0;122,93284501248
"1044";"2019-11-25";"desktop";"maz.com / referral";"control";0;116,517619370849
"1045";"2019-11-25";"desktop";"(direct) / (none)";"control";0;123,095461948961
"1046";"2019-11-25";"mobile";"google / organic";"control";0;110,249035325867
"1047";"2019-11-25";"mobile";"bernum.com / referral";"control";0;117,908164416761
"1048";"2019-11-25";"desktop";"maz.com / referral";"test";0;136,659708669134
"1049";"2019-11-25";"desktop";"google / organic";"control";0;122,688872782837
"1050";"2019-11-25";"desktop";"(direct) / (none)";"test";0;139,316643806111
"1051";"2019-11-25";"desktop";"sendgrid / letter";"control";0;118,305276817159
"1052";"2019-11-25";"desktop";"maz.com / referral";"control";0;114,640768329093
"1053";"2019-11-25";"desktop";"youtube.com / referral";"control";0;116,567773174449
"1054";"2019-11-25";"desktop";"maz.com / referral";"control";0;122,721551764702
"1055";"2019-11-25";"mobile";"maz.com / referral";"control";0;131,951351147612
"1056";"2019-11-25";"mobile";"bernum.com / referral";"control";0;124,645231435049
"1057";"2019-11-25";"mobile";"google / organic";"control";0;121,547080131637
"1058";"2019-11-25";"desktop";"maz.com / referral";"control";0;117,340153229122
"1059";"2019-11-25";"mobile";"maz.com / referral";"control";0;108,814826221653
"1060";"2019-11-25";"mobile";"bernum.com / referral";"test";0;133,490137396238
"1061";"2019-11-25";"desktop";"google / organic";"control";0;126,150741430001
"1062";"2019-11-25";"mobile";"(direct) / (none)";"test";0;131,39270493121
"1063";"2019-11-25";"mobile";"maz.com / referral";"control";0;120,414682650149
"1064";"2019-11-25";"mobile";"google / organic";"test";0;129,905641960548
"1065";"2019-11-25";"mobile";"bernum.com / referral";"control";0;123,535243532949
"1066";"2019-11-25";"desktop";"maz.com / referral";"test";0;139,303453070358
"1067";"2019-11-25";"mobile";"maz.com / referral";"test";0;132,57770729582
"1068";"2019-11-25";"mobile";"google / organic";"test";0;127,192713045261
"1069";"2019-11-25";"mobile";"google / cpc";"test";0;145,138077530159
"1070";"2019-11-25";"desktop";"google / organic";"test";0;131,226362488435
"1071";"2019-11-25";"desktop";"maz.com / referral";"control";0;123,519295172122
"1072";"2019-11-25";"mobile";"maz.com / referral";"test";0;126,95941558063
"1073";"2019-11-25";"mobile";"maz.com / referral";"control";0;112,630870610095
"1074";"2019-11-25";"desktop";"sendgrid / banner";"test";0;127,880800016964
"1075";"2019-11-25";"mobile";"google / organic";"test";0;131,111414244705
"1076";"2019-11-25";"desktop";"google / organic";"control";0;120,905952097921
"1077";"2019-11-25";"mobile";"google / cpc";"test";0;149,957033539537
"1078";"2019-11-25";"mobile";"google / cpc";"test";0;127,240909474922
"1079";"2019-11-25";"mobile";"maz.com / referral";"control";0;119,495228170062
"1080";"2019-11-25";"mobile";"bernum.com / referral";"test";0;126,191006941743
"1081";"2019-11-25";"desktop";"bernum.com / referral";"control";0;118,853169790271
"1082";"2019-11-25";"desktop";"(direct) / (none)";"test";0;140,683103442864
"1083";"2019-11-25";"mobile";"(direct) / (none)";"control";0;124,893930669314
"1084";"2019-11-25";"mobile";"google / cpc";"control";0;119,749115610688
"1085";"2019-11-25";"mobile";"maz.com / referral";"control";0;100,238000794464
"1086";"2019-11-25";"mobile";"bernum.com / referral";"test";0;132,841116637635
"1087";"2019-11-25";"mobile";"maz.com / referral";"test";0;120,007054832231
"1088";"2019-11-25";"mobile";"google / cpc";"test";0;111,778941747203
"1089";"2019-11-25";"mobile";"bernum.com / referral";"control";0;125,574404477915
"1090";"2019-11-25";"desktop";"sendgrid / letter";"test";0;123,638401201826
"1091";"2019-11-25";"desktop";"maz.com / referral";"test";0;150,635585250238
"1092";"2019-11-25";"mobile";"google / cpc";"test";0;120,515036318132
"1093";"2019-11-25";"mobile";"maz.com / referral";"control";0;106,926139444761
"1094";"2019-11-25";"mobile";"maz.com / referral";"test";0;137,604624130607
"1095";"2019-11-25";"mobile";"google / organic";"test";0;123,786786733468
"1096";"2019-11-25";"desktop";"(direct) / (none)";"control";0;124,279481026136
"1097";"2019-11-25";"mobile";"(direct) / (none)";"test";0;146,10527353148
"1098";"2019-11-25";"desktop";"maz.com / referral";"test";0;135,520977733836
"1099";"2019-11-25";"mobile";"(direct) / (none)";"control";0;124,92542051677
"1100";"2019-11-25";"desktop";"(direct) / (none)";"test";0;145,53010458922
"1101";"2019-11-25";"mobile";"google / organic";"test";0;148,730672184266
"1102";"2019-11-25";"desktop";"(direct) / (none)";"control";0;120,741690413284
"1103";"2019-11-25";"mobile";"bernum.com / referral";"test";0;149,590497384214
"1104";"2019-11-25";"mobile";"maz.com / referral";"test";0;128,342058959888
"1105";"2019-11-25";"mobile";"(direct) / (none)";"control";0;117,423995383305
"1106";"2019-11-25";"mobile";"maz.com / referral";"test";0;134,445819551183
"1107";"2019-11-25";"desktop";"google / organic";"control";0;118,799652560232
"1108";"2019-11-25";"mobile";"google / organic";"control";0;116,312960135876
"1109";"2019-11-25";"desktop";"google / organic";"control";0;113,296226102029
"1110";"2019-11-25";"mobile";"google / cpc";"control";0;125,116346930156
"1111";"2019-11-25";"desktop";"maz.com / referral";"control";0;125,449492900786
"1112";"2019-11-25";"mobile";"maz.com / referral";"test";0;127,839214211863
"1113";"2019-11-25";"tablet";"google / organic";"control";0;120,618268999922
"1114";"2019-11-25";"tablet";"maz.com / referral";"control";0;119,383908533819
"1115";"2019-11-25";"mobile";"maz.com / referral";"control";0;112,09286411107
"1116";"2019-11-25";"desktop";"(direct) / (none)";"control";0;116,612787149141
"1117";"2019-11-25";"mobile";"google / cpc";"test";0;126,816796189652
"1118";"2019-11-25";"mobile";"maz.com / referral";"test";0;138,560683560509
"1119";"2019-11-25";"desktop";"maz.com / referral";"test";0;142,547014596955
"1120";"2019-11-25";"desktop";"(direct) / (none)";"control";0;116,952190342538
"1121";"2019-11-25";"mobile";"(direct) / (none)";"test";0;134,562303310595
"1122";"2019-11-25";"desktop";"(direct) / (none)";"test";0;121,333761577452
"1123";"2019-11-25";"desktop";"google / organic";"control";0;116,618160531214
"1124";"2019-11-25";"desktop";"maz.com / referral";"control";0;119,358090819151
"1125";"2019-11-25";"mobile";"google / organic";"test";0;142,58700807659
"1126";"2019-11-25";"desktop";"maz.com / referral";"control";0;112,665084115946
"1127";"2019-11-25";"mobile";"(direct) / (none)";"control";0;124,798175549134
"1128";"2019-11-25";"mobile";"google / cpc";"test";0;120,774471146611
"1129";"2019-11-25";"mobile";"(direct) / (none)";"test";0;120,736691307384
"1130";"2019-11-25";"desktop";"(direct) / (none)";"test";0;129,230599370819
"1131";"2019-11-25";"mobile";"google / organic";"test";0;151,935869937478
"1132";"2019-11-25";"mobile";"(direct) / (none)";"test";0;131,102459711422
"1133";"2019-11-25";"mobile";"bernum.com / referral";"control";0;122,017275236506
"1134";"2019-11-25";"desktop";"maz.com / referral";"control";0;120,622372614281
"1135";"2019-11-25";"desktop";"(direct) / (none)";"control";0;115,847685397949
"1136";"2019-11-25";"desktop";"sendgrid / letter";"control";0;115,637346759246
